day,tempMin,tempMax,summary,desc,cloudCover,humidity,windSpeed,visibility
2019-08-20,9.9,17.65,Possible drizzle in the morning and afternoon.,rain,0.58,0.81,8.28,6.17
2019-08-21,11.05,18.79,Light rain in the afternoon and evening.,rain,0.76,0.86,10.54,5.95
2019-08-22,9.34,18.67,Light rain starting in the afternoon.,rain,0.67,0.88,16.09,5.55
2019-08-23,14.88,21.21,Mostly cloudy throughout the day.,partly-cloudy-day,0.72,0.81,14.23,6.25
2019-08-24,13.77,24.9,Clear throughout the day.,clear-day,0.28,0.73,4.68,6.22
2019-08-25,10.6,28.99,Foggy overnight.,clear-day,0.17,0.75,5.5,5.94
2019-08-26,13.25,21.44,Foggy overnight.,partly-cloudy-day,0.63,0.81,9.31,5.22
2019-08-27,8.77,21.44,Foggy in the morning.,partly-cloudy-day,0.36,0.8,5.35,5.67
2019-08-28,12.75,17.76,Possible drizzle in the morning and afternoon.,rain,0.64,0.79,9.46,6.31
2019-08-29,11.63,17.6,Possible drizzle throughout the day.,rain,0.63,0.83,14.71,6.39
2019-08-30,13.35,18.56,Rain throughout the day.,rain,0.82,0.89,16.68,6.17
2019-08-31,10.84,16.91,Light rain until evening.,rain,0.64,0.84,13.79,6.21
2019-09-01,9.81,15.78,Partly cloudy throughout the day.,rain,0.54,0.78,9.88,7.01
2019-09-02,8.79,15.4,Light rain throughout the day.,rain,0.83,0.95,13.29,5.52
2019-09-03,13.85,16.55,Light rain throughout the day.,rain,0.87,0.94,10.82,7.05
2019-09-04,9.82,16.79,Possible light rain in the morning and afternoon.,rain,0.69,0.82,12.69,5.81
2019-09-05,7.1,17.4,Light rain and windy overnight.,rain,0.42,0.77,12.62,6.2
2019-09-06,10.88,16.25,Light rain in the morning and afternoon.,rain,0.75,0.82,15.43,5.73
2019-09-07,4.72,17.71,Clear throughout the day.,clear-day,0.26,0.73,4.71,6.21
2019-09-08,3.52,16.26,Light rain overnight.,partly-cloudy-day,0.72,0.86,3.39,5.28
2019-09-09,9.28,16.37,Light rain until evening.,rain,0.66,0.93,5.26,5.87
2019-09-10,10.05,16.22,Light rain in the evening and overnight.,rain,0.58,0.82,8.44,5.98
2019-09-11,12.78,17.21,Possible light rain in the morning.,rain,0.71,0.83,17.82,6.4
2019-09-12,9.22,16.31,Possible light rain in the morning and afternoon.,rain,0.71,0.87,10.17,6.87
2019-09-13,8.28,16.63,Partly cloudy throughout the day.,partly-cloudy-day,0.42,0.76,9.35,6.22
2019-09-14,8.76,17.18,Possible light rain in the evening and overnight.,rain,0.58,0.81,16.49,5.85
2019-09-15,7.28,15.43,Partly cloudy throughout the day.,partly-cloudy-day,0.55,0.71,11.67,6.21
2019-09-16,4.68,15.76,Mostly cloudy throughout the day.,partly-cloudy-day,0.69,0.81,7.67,6.15
2019-09-17,6.41,15.81,Clear throughout the day.,partly-cloudy-day,0.38,0.69,7.73,6.22
2019-09-18,8.47,17.57,Foggy overnight.,partly-cloudy-day,0.69,0.82,6.97,6.51
2019-09-19,8.3,18.91,Foggy in the morning and overnight.,partly-cloudy-day,0.57,0.88,6.12,5.33
2019-09-20,6.04,22.9,Foggy in the morning.,partly-cloudy-day,0.44,0.81,4.18,3.99
2019-09-21,6.54,22.95,Foggy in the morning.,clear-day,0.09,0.73,9.06,5.89
2019-09-22,12.41,18.67,Light rain throughout the day.,rain,0.46,0.91,7.89,5.52
2019-09-23,12.9,17.89,"Light rain until morning, starting again in the evening.",rain,0.66,0.82,7.65,5.45
2019-09-24,13.1,19.57,Light rain throughout the day.,rain,0.78,0.93,7.42,6.48
2019-09-25,13.0,18.15,Light rain throughout the day.,rain,0.83,0.92,4.12,5.28
2019-09-26,12.63,15.75,Light rain throughout the day.,rain,0.67,0.88,11.4,7.39
2019-09-27,9.03,14.55,Light rain in the morning and afternoon.,rain,0.62,0.89,5.9,6.43
2019-09-28,7.86,16.33,Partly cloudy throughout the day.,rain,0.48,0.87,5.6,5.82
2019-09-29,8.28,16.28,Possible drizzle in the afternoon.,rain,0.53,0.82,5.91,5.88
2019-09-30,5.47,15.7,Possible drizzle in the evening and overnight.,rain,0.49,0.87,7.14,6.03
2019-10-01,3.99,12.52,Partly cloudy throughout the day.,rain,0.52,0.69,9.82,6.3
2019-10-02,-0.12,13.58,Clear throughout the day.,clear-day,0.26,0.77,4.46,6.22
2019-10-03,0.18,11.76,Rain in the evening and overnight.,rain,0.38,0.82,7.9,6.13
2019-10-04,7.98,13.06,Possible drizzle in the morning.,rain,0.88,0.87,12.14,5.04
2019-10-05,8.7,12.66,Rain throughout the day.,rain,0.7,0.89,9.02,5.81
2019-10-06,9.46,12.52,Rain in the morning and afternoon.,rain,0.88,0.92,9.77,5.68
2019-10-07,10.03,16.28,Light rain until evening.,rain,0.7,0.84,12.6,7.34
2019-10-08,9.97,13.23,Light rain throughout the day.,rain,0.69,0.85,18.62,6.68
2019-10-09,8.96,11.77,"Possible drizzle until afternoon, starting again overnight.",rain,0.63,0.85,16.21,6.37
2019-10-10,9.82,13.27,Light rain throughout the day.,rain,0.76,0.87,14.29,5.96
2019-10-11,9.19,14.27,Possible light rain in the morning and afternoon.,rain,0.63,0.79,17.98,7.51
2019-10-12,7.05,13.58,Foggy overnight.,rain,0.58,0.85,10.6,6.5
2019-10-13,3.43,10.82,Rain starting in the afternoon.,rain,0.64,0.95,4.05,4.34
2019-10-14,5.28,12.86,Partly cloudy throughout the day.,partly-cloudy-day,0.51,0.9,4.81,5.58
2019-10-15,7.42,14.22,Foggy in the morning.,partly-cloudy-day,0.81,0.86,4.76,5.24
2019-10-16,5.74,13.7,Light rain in the morning.,rain,0.58,0.84,7.43,5.83
2019-10-17,2.02,14.15,Light rain throughout the day.,rain,0.56,0.87,7.86,6.91
2019-10-18,7.5,12.33,"Light rain until morning, starting again in the evening.",rain,0.73,0.89,5.04,6.45
2019-10-19,7.71,13.6,Light rain in the morning.,rain,0.65,0.78,5.21,6.35
2019-10-20,2.39,12.27,Foggy overnight.,partly-cloudy-day,0.32,0.73,5.0,6.21
2019-10-21,-2.42,9.61,Foggy in the morning.,partly-cloudy-day,0.6,0.88,4.09,5.36
2019-10-22,8.55,11.66,Mostly cloudy throughout the day.,partly-cloudy-day,0.84,0.82,15.1,6.22
2019-10-23,10.76,14.72,Light rain in the evening and overnight.,rain,0.76,0.78,13.01,6.01
2019-10-24,4.07,12.71,Possible drizzle in the morning and afternoon.,rain,0.71,0.83,9.89,6.4
2019-10-25,-0.06,7.65,Clear throughout the day.,clear-day,0.31,0.82,6.79,6.22
2019-10-26,1.83,10.41,Partly cloudy throughout the day.,partly-cloudy-day,0.4,0.78,9.6,6.32
2019-10-27,1.06,10.89,Clear throughout the day.,partly-cloudy-day,0.34,0.78,11.03,6.23
2019-10-28,-2.78,9.86,Partly cloudy throughout the day.,clear-day,0.24,0.84,2.61,6.51
2019-10-29,-3.24,10.75,Foggy overnight.,partly-cloudy-day,0.59,0.87,3.32,6.22
2019-10-30,-1.57,10.55,Foggy in the morning and overnight.,partly-cloudy-day,0.53,0.85,5.2,4.62
2019-10-31,-3.64,10.87,Light rain overnight.,partly-cloudy-day,0.33,0.83,5.23,6.09
2019-11-01,5.63,10.5,Light rain throughout the day.,rain,0.97,0.96,7.48,2.0
2019-11-02,6.32,12.15,Light rain in the morning.,rain,0.76,0.95,3.76,6.21
2019-11-03,4.39,11.8,Possible drizzle in the afternoon.,rain,0.73,0.88,7.97,6.07
2019-11-04,8.12,10.62,Possible light rain until evening.,rain,0.7,0.87,13.51,5.42
2019-11-05,4.17,10.33,Foggy overnight.,partly-cloudy-day,0.74,0.77,6.5,6.48
2019-11-06,1.9,7.85,Possible drizzle starting in the afternoon.,rain,0.61,0.88,5.05,5.74
2019-11-07,4.27,8.18,Possible drizzle in the morning.,rain,0.68,0.84,12.76,5.81
2019-11-08,-2.02,7.81,Clear throughout the day.,clear-day,0.21,0.77,3.14,6.22
2019-11-09,-1.94,5.29,Clear throughout the day.,partly-cloudy-day,0.34,0.83,7.07,6.16
2019-11-10,-3.96,5.72,Light rain in the evening and overnight.,rain,0.32,0.82,4.85,6.1
2019-11-11,3.05,7.38,Light rain throughout the day.,rain,0.78,0.87,11.88,5.98
2019-11-12,-2.54,10.76,Possible drizzle in the morning.,rain,0.43,0.85,6.42,5.93
2019-11-13,-3.52,5.94,Foggy in the morning and overnight.,partly-cloudy-day,0.62,0.92,4.95,5.51
2019-11-14,-2.85,6.49,Clear throughout the day.,clear-day,0.26,0.76,4.55,5.55
2019-11-15,-1.33,8.69,Partly cloudy throughout the day.,partly-cloudy-day,0.4,0.76,4.64,6.34
2019-11-16,-1.79,4.63,Clear throughout the day.,clear-day,0.27,0.93,1.7,6.01
2019-11-17,-3.99,6.45,Foggy overnight.,clear-day,0.3,0.94,0.92,5.6
2019-11-18,-7.17,4.73,Foggy in the morning and overnight.,partly-cloudy-day,0.35,0.93,0.86,3.7
2019-11-19,-8.04,3.67,Possible light rain in the evening and overnight.,rain,0.69,0.89,5.03,4.58
2019-11-20,2.95,7.4,Possible drizzle in the morning.,rain,0.68,0.86,9.32,6.15
2019-11-21,2.83,7.78,Mostly cloudy throughout the day.,partly-cloudy-day,0.53,0.74,12.6,7.35
2019-11-22,3.65,8.91,Mostly cloudy throughout the day.,rain,0.75,0.88,8.28,10.0
2019-11-23,5.09,9.38,Mostly cloudy throughout the day.,rain,0.98,0.9,9.25,9.64
2019-11-24,7.62,10.02,Mostly cloudy throughout the day.,rain,0.99,0.88,5.47,9.39
2019-11-25,8.41,10.45,Mostly cloudy throughout the day.,rain,0.91,0.87,7.83,9.82
2019-11-26,8.55,10.57,Mostly cloudy throughout the day.,rain,0.96,0.85,6.8,10.0
2019-11-27,5.79,9.4,Mostly cloudy throughout the day.,rain,0.87,0.85,6.82,9.03
2019-11-28,2.3,6.67,Mostly cloudy throughout the day.,partly-cloudy-day,0.4,0.79,5.15,10.0
2019-11-29,1.08,6.14,Mostly cloudy throughout the day.,clear-day,0.18,0.76,4.85,9.11
2019-11-30,0.42,5.69,Mostly cloudy throughout the day.,partly-cloudy-day,0.55,0.72,4.79,10.0
